Request id,Pickup point,Driver id,Status,Trip duration (minutes),Demand-Supply Gap,Day of week,Hour of day,Time slot
316,City,290.0,Cancelled,0.0,1,Monday,7,Early Morning
561,City,290.0,Cancelled,0.0,1,Monday,10,Morning
1582,City,290.0,Cancelled,0.0,1,Tuesday,6,Early Morning
1871,City,290.0,Cancelled,0.0,1,Tuesday,10,Morning
144,City,291.0,Cancelled,0.0,1,Monday,5,Early Morning
1383,City,291.0,Cancelled,0.0,1,Tuesday,1,Late Night
184,City,292.0,Cancelled,0.0,1,Monday,5,Early Morning
407,City,294.0,Cancelled,0.0,1,Monday,8,Morning
486,City,294.0,Cancelled,0.0,1,Monday,9,Morning
1251,City,295.0,Cancelled,0.0,1,Monday,21,Night
295,Airport,297.0,Cancelled,0.0,1,Monday,7,Early Morning
1487,City,297.0,Cancelled,0.0,1,Tuesday,5,Early Morning
284,City,298.0,Cancelled,0.0,1,Monday,7,Early Morning
758,City,299.0,Cancelled,0.0,1,Monday,16,Evening
1641,City,299.0,Cancelled,0.0,1,Tuesday,7,Early Morning
1362,City,nan,No Cars Available,0.0,1,Monday,0,Late Night
1364,City,nan,No Cars Available,0.0,1,Monday,0,Late Night
1366,City,nan,No Cars Available,0.0,1,Monday,0,Late Night
2,Airport,nan,No Cars Available,0.0,1,Monday,0,Late Night
7,Airport,nan,No Cars Available,0.0,1,Monday,0,Late Night
6,City,nan,No Cars Available,0.0,1,Monday,0,Late Night
4,City,nan,No Cars Available,0.0,1,Monday,0,Late Night
8,City,nan,No Cars Available,0.0,1,Monday,0,Late Night
12,City,nan,No Cars Available,0.0,1,Monday,1,Late Night
16,Airport,nan,No Cars Available,0.0,1,Monday,1,Late Night
14,Airport,nan,No Cars Available,0.0,1,Monday,1,Late Night
19,City,nan,No Cars Available,0.0,1,Monday,1,Late Night
15,City,nan,No Cars Available,0.0,1,Monday,1,Late Night
17,Airport,nan,No Cars Available,0.0,1,Monday,1,Late Night
20,Airport,nan,No Cars Available,0.0,1,Monday,1,Late Night
23,City,nan,No Cars Available,0.0,1,Monday,1,Late Night
22,Airport,nan,No Cars Available,0.0,1,Monday,1,Late Night
25,Airport,nan,No Cars Available,0.0,1,Monday,1,Late Night
24,Airport,nan,No Cars Available,0.0,1,Monday,1,Late Night
27,Airport,nan,No Cars Available,0.0,1,Monday,1,Late Night
26,Airport,nan,No Cars Available,0.0,1,Monday,1,Late Night
29,City,nan,No Cars Available,0.0,1,Monday,1,Late Night
28,City,nan,No Cars Available,0.0,1,Monday,2,Late Night
31,City,nan,No Cars Available,0.0,1,Monday,2,Late Night
32,Airport,nan,No Cars Available,0.0,1,Monday,2,Late Night
36,City,nan,No Cars Available,0.0,1,Monday,2,Late Night
37,Airport,nan,No Cars Available,0.0,1,Monday,2,Late Night
38,City,nan,No Cars Available,0.0,1,Monday,2,Late Night
40,Airport,nan,No Cars Available,0.0,1,Monday,2,Late Night
39,Airport,nan,No Cars Available,0.0,1,Monday,2,Late Night
42,Airport,nan,No Cars Available,0.0,1,Monday,2,Late Night
43,City,nan,No Cars Available,0.0,1,Monday,3,Late Night
44,Airport,nan,No Cars Available,0.0,1,Monday,3,Late Night
46,Airport,nan,No Cars Available,0.0,1,Monday,3,Late Night
49,Airport,nan,No Cars Available,0.0,1,Monday,3,Late Night
52,City,nan,No Cars Available,0.0,1,Monday,3,Late Night
54,City,nan,No Cars Available,0.0,1,Monday,3,Late Night
55,Airport,nan,No Cars Available,0.0,1,Monday,3,Late Night
57,City,nan,No Cars Available,0.0,1,Monday,3,Late Night
59,City,nan,No Cars Available,0.0,1,Monday,3,Late Night
56,City,nan,No Cars Available,0.0,1,Monday,3,Late Night
58,Airport,nan,No Cars Available,0.0,1,Monday,4,Early Morning
61,Airport,nan,No Cars Available,0.0,1,Monday,4,Early Morning
62,Airport,nan,No Cars Available,0.0,1,Monday,4,Early Morning
63,Airport,nan,No Cars Available,0.0,1,Monday,4,Early Morning
65,Airport,nan,No Cars Available,0.0,1,Monday,4,Early Morning
67,Airport,nan,No Cars Available,0.0,1,Monday,4,Early Morning
69,Airport,nan,No Cars Available,0.0,1,Monday,4,Early Morning
68,Airport,nan,No Cars Available,0.0,1,Monday,4,Early Morning
72,City,nan,No Cars Available,0.0,1,Monday,4,Early Morning
73,Airport,nan,No Cars Available,0.0,1,Monday,4,Early Morning
71,City,nan,No Cars Available,0.0,1,Monday,4,Early Morning
75,Airport,nan,No Cars Available,0.0,1,Monday,4,Early Morning
79,City,nan,No Cars Available,0.0,1,Monday,4,Early Morning
83,City,nan,No Cars Available,0.0,1,Monday,4,Early Morning
78,City,nan,No Cars Available,0.0,1,Monday,4,Early Morning
104,City,nan,No Cars Available,0.0,1,Monday,5,Early Morning
103,City,nan,No Cars Available,0.0,1,Monday,5,Early Morning
131,City,nan,No Cars Available,0.0,1,Monday,5,Early Morning
124,City,nan,No Cars Available,0.0,1,Monday,5,Early Morning
117,City,nan,No Cars Available,0.0,1,Monday,5,Early Morning
137,City,nan,No Cars Available,0.0,1,Monday,5,Early Morning
136,City,nan,No Cars Available,0.0,1,Monday,5,Early Morning
135,City,nan,No Cars Available,0.0,1,Monday,5,Early Morning
138,City,nan,No Cars Available,0.0,1,Monday,5,Early Morning
154,City,nan,No Cars Available,0.0,1,Monday,5,Early Morning
153,City,nan,No Cars Available,0.0,1,Monday,5,Early Morning
171,City,nan,No Cars Available,0.0,1,Monday,5,Early Morning
167,City,nan,No Cars Available,0.0,1,Monday,5,Early Morning
159,City,nan,No Cars Available,0.0,1,Monday,5,Early Morning
178,City,nan,No Cars Available,0.0,1,Monday,5,Early Morning
179,City,nan,No Cars Available,0.0,1,Monday,5,Early Morning
190,City,nan,No Cars Available,0.0,1,Monday,5,Early Morning
189,City,nan,No Cars Available,0.0,1,Monday,5,Early Morning
208,Airport,nan,No Cars Available,0.0,1,Monday,6,Early Morning
194,City,nan,No Cars Available,0.0,1,Monday,6,Early Morning
207,City,nan,No Cars Available,0.0,1,Monday,6,Early Morning
199,City,nan,No Cars Available,0.0,1,Monday,6,Early Morning
203,City,nan,No Cars Available,0.0,1,Monday,6,Early Morning
221,City,nan,No Cars Available,0.0,1,Monday,6,Early Morning
226,City,nan,No Cars Available,0.0,1,Monday,6,Early Morning
228,City,nan,No Cars Available,0.0,1,Monday,6,Early Morning
231,City,nan,No Cars Available,0.0,1,Monday,6,Early Morning
230,City,nan,No Cars Available,0.0,1,Monday,6,Early Morning
254,City,nan,No Cars Available,0.0,1,Monday,6,Early Morning
263,City,nan,No Cars Available,0.0,1,Monday,6,Early Morning
255,City,nan,No Cars Available,0.0,1,Monday,6,Early Morning
259,City,nan,No Cars Available,0.0,1,Monday,6,Early Morning
266,City,nan,No Cars Available,0.0,1,Monday,6,Early Morning
274,City,nan,No Cars Available,0.0,1,Monday,6,Early Morning
272,City,nan,No Cars Available,0.0,1,Monday,6,Early Morning
287,City,nan,No Cars Available,0.0,1,Monday,7,Early Morning
288,City,nan,No Cars Available,0.0,1,Monday,7,Early Morning
300,City,nan,No Cars Available,0.0,1,Monday,7,Early Morning
331,City,nan,No Cars Available,0.0,1,Monday,7,Early Morning
337,City,nan,No Cars Available,0.0,1,Monday,7,Early Morning
342,City,nan,No Cars Available,0.0,1,Monday,7,Early Morning
349,City,nan,No Cars Available,0.0,1,Monday,7,Early Morning
344,City,nan,No Cars Available,0.0,1,Monday,7,Early Morning
348,City,nan,No Cars Available,0.0,1,Monday,7,Early Morning
359,City,nan,No Cars Available,0.0,1,Monday,7,Early Morning
367,City,nan,No Cars Available,0.0,1,Monday,8,Morning
356,City,nan,No Cars Available,0.0,1,Monday,8,Morning
369,City,nan,No Cars Available,0.0,1,Monday,8,Morning
364,City,nan,No Cars Available,0.0,1,Monday,8,Morning
372,City,nan,No Cars Available,0.0,1,Monday,8,Morning
365,City,nan,No Cars Available,0.0,1,Monday,8,Morning
390,City,nan,No Cars Available,0.0,1,Monday,8,Morning
388,City,nan,No Cars Available,0.0,1,Monday,8,Morning
385,City,nan,No Cars Available,0.0,1,Monday,8,Morning
396,City,nan,No Cars Available,0.0,1,Monday,8,Morning
413,City,nan,No Cars Available,0.0,1,Monday,8,Morning
408,City,nan,No Cars Available,0.0,1,Monday,8,Morning
416,City,nan,No Cars Available,0.0,1,Monday,8,Morning
435,City,nan,No Cars Available,0.0,1,Monday,8,Morning
440,City,nan,No Cars Available,0.0,1,Monday,9,Morning
434,City,nan,No Cars Available,0.0,1,Monday,9,Morning
456,City,nan,No Cars Available,0.0,1,Monday,9,Morning
453,City,nan,No Cars Available,0.0,1,Monday,9,Morning
442,City,nan,No Cars Available,0.0,1,Monday,9,Morning
478,City,nan,No Cars Available,0.0,1,Monday,9,Morning
452,City,nan,No Cars Available,0.0,1,Monday,9,Morning
460,City,nan,No Cars Available,0.0,1,Monday,9,Morning
473,Airport,nan,No Cars Available,0.0,1,Monday,9,Morning
472,City,nan,No Cars Available,0.0,1,Monday,9,Morning
496,City,nan,No Cars Available,0.0,1,Monday,9,Morning
487,City,nan,No Cars Available,0.0,1,Monday,9,Morning
498,City,nan,No Cars Available,0.0,1,Monday,9,Morning
503,City,nan,No Cars Available,0.0,1,Monday,9,Morning
502,City,nan,No Cars Available,0.0,1,Monday,9,Morning
509,City,nan,No Cars Available,0.0,1,Monday,9,Morning
506,City,nan,No Cars Available,0.0,1,Monday,9,Morning
522,City,nan,No Cars Available,0.0,1,Monday,9,Morning
516,City,nan,No Cars Available,0.0,1,Monday,9,Morning
524,City,nan,No Cars Available,0.0,1,Monday,9,Morning
527,City,nan,No Cars Available,0.0,1,Monday,9,Morning
530,City,nan,No Cars Available,0.0,1,Monday,9,Morning
539,City,nan,No Cars Available,0.0,1,Monday,9,Morning
541,City,nan,No Cars Available,0.0,1,Monday,10,Morning
548,City,nan,No Cars Available,0.0,1,Monday,10,Morning
563,Airport,nan,No Cars Available,0.0,1,Monday,10,Morning
562,Airport,nan,No Cars Available,0.0,1,Monday,10,Morning
566,City,nan,No Cars Available,0.0,1,Monday,10,Morning
567,Airport,nan,No Cars Available,0.0,1,Monday,10,Morning
576,City,nan,No Cars Available,0.0,1,Monday,10,Morning
581,Airport,nan,No Cars Available,0.0,1,Monday,11,Morning
587,City,nan,No Cars Available,0.0,1,Monday,11,Morning
593,City,nan,No Cars Available,0.0,1,Monday,11,Morning
594,Airport,nan,No Cars Available,0.0,1,Monday,11,Morning
601,City,nan,No Cars Available,0.0,1,Monday,11,Morning
606,City,nan,No Cars Available,0.0,1,Monday,11,Morning
611,Airport,nan,No Cars Available,0.0,1,Monday,11,Morning
613,City,nan,No Cars Available,0.0,1,Monday,11,Morning
617,Airport,nan,No Cars Available,0.0,1,Monday,11,Morning
624,City,nan,No Cars Available,0.0,1,Monday,12,Afternoon
633,City,nan,No Cars Available,0.0,1,Monday,12,Afternoon
646,Airport,nan,No Cars Available,0.0,1,Monday,12,Afternoon
654,Airport,nan,No Cars Available,0.0,1,Monday,12,Afternoon
655,City,nan,No Cars Available,0.0,1,Monday,12,Afternoon
658,City,nan,No Cars Available,0.0,1,Monday,12,Afternoon
659,City,nan,No Cars Available,0.0,1,Monday,12,Afternoon
667,City,nan,No Cars Available,0.0,1,Monday,13,Afternoon
665,Airport,nan,No Cars Available,0.0,1,Monday,13,Afternoon
668,City,nan,No Cars Available,0.0,1,Monday,13,Afternoon
674,City,nan,No Cars Available,0.0,1,Monday,13,Afternoon
670,Airport,nan,No Cars Available,0.0,1,Monday,13,Afternoon
673,Airport,nan,No Cars Available,0.0,1,Monday,13,Afternoon
678,Airport,nan,No Cars Available,0.0,1,Monday,13,Afternoon
690,Airport,nan,No Cars Available,0.0,1,Monday,13,Afternoon
685,City,nan,No Cars Available,0.0,1,Monday,13,Afternoon
691,City,nan,No Cars Available,0.0,1,Monday,13,Afternoon
695,City,nan,No Cars Available,0.0,1,Monday,13,Afternoon
696,City,nan,No Cars Available,0.0,1,Monday,14,Afternoon
705,Airport,nan,No Cars Available,0.0,1,Monday,14,Afternoon
713,City,nan,No Cars Available,0.0,1,Monday,14,Afternoon
716,City,nan,No Cars Available,0.0,1,Monday,14,Afternoon
722,Airport,nan,No Cars Available,0.0,1,Monday,14,Afternoon
731,City,nan,No Cars Available,0.0,1,Monday,15,Afternoon
730,Airport,nan,No Cars Available,0.0,1,Monday,15,Afternoon
734,City,nan,No Cars Available,0.0,1,Monday,15,Afternoon
755,Airport,nan,No Cars Available,0.0,1,Monday,16,Evening
762,City,nan,No Cars Available,0.0,1,Monday,16,Evening
765,Airport,nan,No Cars Available,0.0,1,Monday,16,Evening
764,City,nan,No Cars Available,0.0,1,Monday,16,Evening
767,City,nan,No Cars Available,0.0,1,Monday,16,Evening
768,Airport,nan,No Cars Available,0.0,1,Monday,16,Evening
770,Airport,nan,No Cars Available,0.0,1,Monday,16,Evening
776,City,nan,No Cars Available,0.0,1,Monday,16,Evening
783,City,nan,No Cars Available,0.0,1,Monday,16,Evening
787,Airport,nan,No Cars Available,0.0,1,Monday,16,Evening
786,Airport,nan,No Cars Available,0.0,1,Monday,16,Evening
795,Airport,nan,No Cars Available,0.0,1,Monday,17,Evening
796,Airport,nan,No Cars Available,0.0,1,Monday,17,Evening
803,Airport,nan,No Cars Available,0.0,1,Monday,17,Evening
802,Airport,nan,No Cars Available,0.0,1,Monday,17,Evening
806,Airport,nan,No Cars Available,0.0,1,Monday,17,Evening
798,Airport,nan,No Cars Available,0.0,1,Monday,17,Evening
804,Airport,nan,No Cars Available,0.0,1,Monday,17,Evening
808,Airport,nan,No Cars Available,0.0,1,Monday,17,Evening
810,Airport,nan,No Cars Available,0.0,1,Monday,17,Evening
807,Airport,nan,No Cars Available,0.0,1,Monday,17,Evening
814,Airport,nan,No Cars Available,0.0,1,Monday,17,Evening
820,Airport,nan,No Cars Available,0.0,1,Monday,17,Evening
811,Airport,nan,No Cars Available,0.0,1,Monday,17,Evening
813,Airport,nan,No Cars Available,0.0,1,Monday,17,Evening
809,Airport,nan,No Cars Available,0.0,1,Monday,17,Evening
816,Airport,nan,No Cars Available,0.0,1,Monday,17,Evening
815,Airport,nan,No Cars Available,0.0,1,Monday,17,Evening
812,Airport,nan,No Cars Available,0.0,1,Monday,17,Evening
823,Airport,nan,No Cars Available,0.0,1,Monday,17,Evening
818,Airport,nan,No Cars Available,0.0,1,Monday,17,Evening
822,Airport,nan,No Cars Available,0.0,1,Monday,17,Evening
830,Airport,nan,No Cars Available,0.0,1,Monday,17,Evening
824,Airport,nan,No Cars Available,0.0,1,Monday,17,Evening
827,Airport,nan,No Cars Available,0.0,1,Monday,17,Evening
829,Airport,nan,No Cars Available,0.0,1,Monday,17,Evening
825,Airport,nan,No Cars Available,0.0,1,Monday,17,Evening
841,Airport,nan,No Cars Available,0.0,1,Monday,17,Evening
836,Airport,nan,No Cars Available,0.0,1,Monday,17,Evening
842,Airport,nan,No Cars Available,0.0,1,Monday,17,Evening
837,City,nan,No Cars Available,0.0,1,Monday,17,Evening
835,Airport,nan,No Cars Available,0.0,1,Monday,17,Evening
839,Airport,nan,No Cars Available,0.0,1,Monday,17,Evening
849,Airport,nan,No Cars Available,0.0,1,Monday,17,Evening
854,Airport,nan,No Cars Available,0.0,1,Monday,17,Evening
851,Airport,nan,No Cars Available,0.0,1,Monday,17,Evening
850,Airport,nan,No Cars Available,0.0,1,Monday,17,Evening
862,Airport,nan,No Cars Available,0.0,1,Monday,17,Evening
861,Airport,nan,No Cars Available,0.0,1,Monday,17,Evening
858,Airport,nan,No Cars Available,0.0,1,Monday,17,Evening
875,Airport,nan,No Cars Available,0.0,1,Monday,17,Evening
873,Airport,nan,No Cars Available,0.0,1,Monday,17,Evening
869,Airport,nan,No Cars Available,0.0,1,Monday,17,Evening
868,Airport,nan,No Cars Available,0.0,1,Monday,17,Evening
864,Airport,nan,No Cars Available,0.0,1,Monday,17,Evening
866,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
880,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
877,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
879,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
874,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
881,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
886,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
894,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
890,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
883,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
888,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
885,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
895,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
882,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
889,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
893,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
896,City,nan,No Cars Available,0.0,1,Monday,18,Evening
892,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
906,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
897,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
902,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
901,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
922,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
905,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
908,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
915,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
920,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
911,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
916,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
907,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
925,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
935,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
912,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
921,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
931,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
917,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
937,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
934,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
933,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
924,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
942,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
938,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
940,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
953,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
941,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
946,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
950,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
948,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
945,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
955,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
956,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
949,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
958,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
957,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
959,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
961,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
964,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
966,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
970,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
968,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
971,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
965,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
962,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
973,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
969,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
989,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
974,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
983,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
985,City,nan,No Cars Available,0.0,1,Monday,18,Evening
987,Airport,nan,No Cars Available,0.0,1,Monday,18,Evening
979,Airport,nan,No Cars Available,0.0,1,Monday,19,Evening
982,Airport,nan,No Cars Available,0.0,1,Monday,19,Evening
977,Airport,nan,No Cars Available,0.0,1,Monday,19,Evening
986,Airport,nan,No Cars Available,0.0,1,Monday,19,Evening
991,Airport,nan,No Cars Available,0.0,1,Monday,19,Evening
978,Airport,nan,No Cars Available,0.0,1,Monday,19,Evening
984,Airport,nan,No Cars Available,0.0,1,Monday,19,Evening
994,Airport,nan,No Cars Available,0.0,1,Monday,19,Evening
988,Airport,nan,No Cars Available,0.0,1,Monday,19,Evening
1000,Airport,nan,No Cars Available,0.0,1,Monday,19,Evening
990,Airport,nan,No Cars Available,0.0,1,Monday,19,Evening
1001,Airport,nan,No Cars Available,0.0,1,Monday,19,Evening
997,Airport,nan,No Cars Available,0.0,1,Monday,19,Evening
996,Airport,nan,No Cars Available,0.0,1,Monday,19,Evening
1009,Airport,nan,No Cars Available,0.0,1,Monday,19,Evening
1004,Airport,nan,No Cars Available,0.0,1,Monday,19,Evening
1003,Airport,nan,No Cars Available,0.0,1,Monday,19,Evening
1016,Airport,nan,No Cars Available,0.0,1,Monday,19,Evening
1013,Airport,nan,No Cars Available,0.0,1,Monday,19,Evening
1029,Airport,nan,No Cars Available,0.0,1,Monday,19,Evening
1017,Airport,nan,No Cars Available,0.0,1,Monday,19,Evening
1028,Airport,nan,No Cars Available,0.0,1,Monday,19,Evening
1018,Airport,nan,No Cars Available,0.0,1,Monday,19,Evening
1023,Airport,nan,No Cars Available,0.0,1,Monday,19,Evening
1025,Airport,nan,No Cars Available,0.0,1,Monday,19,Evening
1026,Airport,nan,No Cars Available,0.0,1,Monday,19,Evening
1021,Airport,nan,No Cars Available,0.0,1,Monday,19,Evening
1019,Airport,nan,No Cars Available,0.0,1,Monday,19,Evening
1022,Airport,nan,No Cars Available,0.0,1,Monday,19,Evening
1031,Airport,nan,No Cars Available,0.0,1,Monday,19,Evening
1032,Airport,nan,No Cars Available,0.0,1,Monday,19,Evening
1035,Airport,nan,No Cars Available,0.0,1,Monday,19,Evening
1033,Airport,nan,No Cars Available,0.0,1,Monday,19,Evening
1037,Airport,nan,No Cars Available,0.0,1,Monday,19,Evening
1042,Airport,nan,No Cars Available,0.0,1,Monday,19,Evening
1036,Airport,nan,No Cars Available,0.0,1,Monday,19,Evening
1041,Airport,nan,No Cars Available,0.0,1,Monday,19,Evening
1043,Airport,nan,No Cars Available,0.0,1,Monday,19,Evening
1038,Airport,nan,No Cars Available,0.0,1,Monday,19,Evening
1047,Airport,nan,No Cars Available,0.0,1,Monday,19,Evening
1045,City,nan,No Cars Available,0.0,1,Monday,19,Evening
1049,Airport,nan,No Cars Available,0.0,1,Monday,19,Evening
1048,Airport,nan,No Cars Available,0.0,1,Monday,19,Evening
1054,Airport,nan,No Cars Available,0.0,1,Monday,19,Evening
1061,Airport,nan,No Cars Available,0.0,1,Monday,19,Evening
1053,Airport,nan,No Cars Available,0.0,1,Monday,19,Evening
1055,City,nan,No Cars Available,0.0,1,Monday,19,Evening
1058,Airport,nan,No Cars Available,0.0,1,Monday,19,Evening
1063,Airport,nan,No Cars Available,0.0,1,Monday,19,Evening
1062,Airport,nan,No Cars Available,0.0,1,Monday,19,Evening
1067,Airport,nan,No Cars Available,0.0,1,Monday,19,Evening
1072,Airport,nan,No Cars Available,0.0,1,Monday,19,Evening
1069,Airport,nan,No Cars Available,0.0,1,Monday,19,Evening
1073,Airport,nan,No Cars Available,0.0,1,Monday,19,Evening
1074,Airport,nan,No Cars Available,0.0,1,Monday,20,Night
1079,Airport,nan,No Cars Available,0.0,1,Monday,20,Night
1075,City,nan,No Cars Available,0.0,1,Monday,20,Night
1078,Airport,nan,No Cars Available,0.0,1,Monday,20,Night
1076,Airport,nan,No Cars Available,0.0,1,Monday,20,Night
1090,Airport,nan,No Cars Available,0.0,1,Monday,20,Night
1083,Airport,nan,No Cars Available,0.0,1,Monday,20,Night
1089,Airport,nan,No Cars Available,0.0,1,Monday,20,Night
1091,Airport,nan,No Cars Available,0.0,1,Monday,20,Night
1088,Airport,nan,No Cars Available,0.0,1,Monday,20,Night
1093,Airport,nan,No Cars Available,0.0,1,Monday,20,Night
1082,Airport,nan,No Cars Available,0.0,1,Monday,20,Night
1081,Airport,nan,No Cars Available,0.0,1,Monday,20,Night
1102,Airport,nan,No Cars Available,0.0,1,Monday,20,Night
1087,Airport,nan,No Cars Available,0.0,1,Monday,20,Night
1106,Airport,nan,No Cars Available,0.0,1,Monday,20,Night
1096,Airport,nan,No Cars Available,0.0,1,Monday,20,Night
1095,Airport,nan,No Cars Available,0.0,1,Monday,20,Night
1103,Airport,nan,No Cars Available,0.0,1,Monday,20,Night
1092,Airport,nan,No Cars Available,0.0,1,Monday,20,Night
1099,Airport,nan,No Cars Available,0.0,1,Monday,20,Night
1105,Airport,nan,No Cars Available,0.0,1,Monday,20,Night
1111,Airport,nan,No Cars Available,0.0,1,Monday,20,Night
1121,Airport,nan,No Cars Available,0.0,1,Monday,20,Night
1124,Airport,nan,No Cars Available,0.0,1,Monday,20,Night
1118,Airport,nan,No Cars Available,0.0,1,Monday,20,Night
1132,City,nan,No Cars Available,0.0,1,Monday,20,Night
1126,Airport,nan,No Cars Available,0.0,1,Monday,20,Night
1120,Airport,nan,No Cars Available,0.0,1,Monday,20,Night
1122,Airport,nan,No Cars Available,0.0,1,Monday,20,Night
1125,City,nan,No Cars Available,0.0,1,Monday,20,Night
1127,Airport,nan,No Cars Available,0.0,1,Monday,20,Night
1128,Airport,nan,No Cars Available,0.0,1,Monday,20,Night
1140,Airport,nan,No Cars Available,0.0,1,Monday,20,Night
1139,Airport,nan,No Cars Available,0.0,1,Monday,20,Night
1131,Airport,nan,No Cars Available,0.0,1,Monday,20,Night
1143,Airport,nan,No Cars Available,0.0,1,Monday,20,Night
1141,Airport,nan,No Cars Available,0.0,1,Monday,20,Night
1145,Airport,nan,No Cars Available,0.0,1,Monday,20,Night
1153,Airport,nan,No Cars Available,0.0,1,Monday,20,Night
1146,Airport,nan,No Cars Available,0.0,1,Monday,20,Night
1144,Airport,nan,No Cars Available,0.0,1,Monday,20,Night
1149,Airport,nan,No Cars Available,0.0,1,Monday,20,Night
1158,Airport,nan,No Cars Available,0.0,1,Monday,20,Night
1148,City,nan,No Cars Available,0.0,1,Monday,20,Night
1159,Airport,nan,No Cars Available,0.0,1,Monday,20,Night
1150,Airport,nan,No Cars Available,0.0,1,Monday,20,Night
1155,Airport,nan,No Cars Available,0.0,1,Monday,20,Night
1160,Airport,nan,No Cars Available,0.0,1,Monday,20,Night
1157,Airport,nan,No Cars Available,0.0,1,Monday,20,Night
1161,Airport,nan,No Cars Available,0.0,1,Monday,20,Night
1154,Airport,nan,No Cars Available,0.0,1,Monday,20,Night
1168,Airport,nan,No Cars Available,0.0,1,Monday,20,Night
1165,City,nan,No Cars Available,0.0,1,Monday,20,Night
1166,Airport,nan,No Cars Available,0.0,1,Monday,20,Night
1169,Airport,nan,No Cars Available,0.0,1,Monday,20,Night
1173,Airport,nan,No Cars Available,0.0,1,Monday,20,Night
1174,Airport,nan,No Cars Available,0.0,1,Monday,20,Night
1182,Airport,nan,No Cars Available,0.0,1,Monday,21,Night
1176,Airport,nan,No Cars Available,0.0,1,Monday,21,Night
1177,Airport,nan,No Cars Available,0.0,1,Monday,21,Night
1185,Airport,nan,No Cars Available,0.0,1,Monday,21,Night
